ID,Title,Description,Ingredients
f994106b-32e0-f73c-5aff-6f16a1a03f64,Lettsaltet torsk med eggesmør og gulrot,"Dampet, lettsaltet torsk med gulrot, eggesmør og poteter er en ny variant av en klassiker. Enkel, rask og veldig god torskerett.","lettsaltet torskefilet, mandelpoteter, gulrøtter, egg, smør, persille"
a9febccf-88d2-fd8f-8c06-9a02d6f2a78c,Wok med reinsdyrskav,En rask og mager oppskrift på wok med reinsdyr som er en perfekt hverdagsmiddag på mørke ettermiddager.,"reinskav, vårløk, rødløk, bønnespirer, tykk skive kålrot, gulrøtter, lime, hvitløksfedd, frisk ingefær, frisk bladpersille, østerssaus, saltredusert soyasaus, nøytral olje, chili"
f1dd17ff-b9df-6e98-a857-8a2579c32742,Hjemmelaget blomkålsuppe med spekeskinke,Deilig hjemmelaget blomkålsuppe med fløte og spekeskinke! Bytt gjerne ut spekeskinken med bacon. Denne retten kan fint passe som forrett også. Alt du må gjøre er å halvere mengden per person.,"blomkål, smør, hvetemel, fløte, malt muskat, salt, pepper, vann, eddik, spekeskinke, godt brød"
eccf8316-dc05-aa73-9799-d0816d12b413,Pasta med reker og sukkererter,Pasta er alltid en slager og passer godt til reker. Denne oppskriften på pasta med reker og sukkererter er en lettvint og delikat familiemiddag! Varier gjerne retten med annen sjømat og benytt gjerne tagliatelle.,"reker, pasta, sukkererter, hvitløk, fløte, grønnsakskraft, vårløk, olje"
66474626-1775-4a56-896d-2221354dd924,Dumplings fylt med reker og krabbe,Dumplings kan oversettes til melboller på norsk og trenger ikke å være veldig komplisert å lage. For denne eksotiske oppskriften med reker og krabbe trenger du en dampsteamer av bambus. Oppskriften gir ca 30 dumplings.,"krabbekjøtt, pillede reker, vårløk, sweet chili saus, hoisin saus, sitronsaft, salt, pepper"
08d59967-7cfc-a946-cce6-948807102d64,Green curry med kylling,"Oppskrift på krydret thairett med kylling, green currypaste, fiskesaus, kokosmelk og god kyllingkraft. Mye av hemmeligheten bak en god thai karrirett ligger i balansen mellom salt, søtt, syrlig og hot.","kyllingfilet, løk, hvitløksfedd, brokkoli, rød paprika, sukkererter, kokosmelk, kyllingkraft, grønn karripasta, thai fiskesaus, lime, frisk koriander"
dafedaad-9c9f-dd72-991e-1751187aa5e9,Pastasalat med tomat og basilikum,"Pastasalat er enkelt og godt tilbehør som kan lages hjemme i en fei, og passer til grillmat, koldtbord eller i matpakka. Denne sommerlige pastasalaten er enkel å lage med fetaost, grønn pesto og tomat. Ha gjerne i kylling, bacon og oliven også.","pastaskruer, cherrytomat, grønn pesto, feldsalat, basilikum, fetaost, sort pepper"
14049de0-c3d3-4d94-9b21-9d9de799f226,Fiskeburger med tzatziki og eple,"Oppskrift på enkel fiskeburger med fiskekake, syrlig eple og tzatziki. Server til lunsj eller middag med grove burgerbrød. Her kan du velge den fiskeburgeren du liker best, men denne uken anbefaler vi klippfiskburger. Litt sunnere middag på under 20 minutter, for hele familien.","fiskeburger, rapsolje, grove burgerbrød, tzatziki, eple, hjertesalat"
45f2740f-d7dd-2c85-49f4-22c8923e5735,Hjemmelagde italienske kjøttboller,"Disse kjøttbollene passer like godt på pizza og tapasbordet, som i tomatsaus til spaghetti. Krydret med sitronskall, parmesan og frisk basilikum blir disse lett en favoritt. Italienske kjøttboller av kjøttdeig eller karbonadedeig passer ypperlig når det er mange rundt middagsbordet.","kjøttdeig eller karbonadedeig, fløte, griljermel, parmesan, finrevet sitronskall, hakket frisk basilikum, hvitløksfedd, salt, grovkvernet pepper"
0ebd0e95-dd3c-4d35-9351-6c7913e6780e,Enkel fiskesuppe,"En deilig fiskesuppe trenger ikke å ta lang tid å lage. Denne oppskriften på enkel fiskesuppe lager du på ca. 20 minutter og smaker fortsatt hjemmelaget og veldig godt! Perfekt for en travel hverdag, eller på dager hvor du rett og slett ikke har lyst til å bruke mye tid på middagen.","fløte, fiskebuljong, maizenna, laks, torsk, bukettblanding, Jacobs Utvalgte ramsløksmør med havsalt, salt, pepper, pillede reker, frisk dill"
62af23d3-b1b0-97e0-bce0-456992da6c96,Vegetarbiff med bearnaisesaus og tomatsalat,"Et godt middagstips til deg som har lyst på vegetar. En smakfull og kjøttfri ""biff"" laget av poteter, rødbeter og byggryn.","mandelpoteter, kokte rødbeter, kokte byggryn, rapsolje, Bearnaissaus, salt, pepper"
2ebc9ad9-84eb-ffa7-4a20-816fba8074a5,Bacalao,Nydelig oppskrift på klassisk bacalao. En tradisjonsrik gryte med klippfisk og poteter i tomatbasert saus. Se også video for steg for steg.,"olivenolje, hvitløksfedd, rød chili, løk, hermetiske cherrytomater, tomatpuré, vann, poteter, klippfisk, rød paprika, sort oliven, salt, pepper, laurbærblad"
f617d45d-267f-d6e0-5f0b-fd589d17a4dc,Hjemmelaget løksuppe,"Oppskrift på fransk løksuppe, gratinert med brød og ost. En deilig hjemmelaget suppe av gode råvarer blir sjelden feil. Det perfekte valget når du føler behovet for noe knallgodt og varmende.","brød, rødløk, gul løk, fedd hvitløk, rapsolje, utblandet grønnsaksbuljong, timian, sukker, revet hvitost, salt, pepper"
7587127e-02bb-81c0-f26b-219ccc356522,Ovnsbakt kylling med kikerter og paprika,"En smaksrik og middelhavsinspirert kyllingmiddag med masse sunn, fargerik paprika, hvitløk og kikerter. Dette er en kyllingform som bakes i ovnen og blir en glutenfri hverdagsmiddag for hele familien.","kyllingfilet, løk, hvitløk, rød paprika, gul paprika, kikerter, kyllingkraft, paprikapulver, malt spisskummin, tørket timian, friske urter"
d9be1714-ce58-f9d7-eec4-7b372c236812,Seibiff med løk,"Seibiff med løk er en god hverdagsklassiker som hele familien kan like. Panert sei er god og barnevennlig fiskemiddag. Denne oppskriften på seibiff serveres som tradisjonelt med stekt løk, kokte poteter og råkost.","seifilet, hvetemel, smør, salt, malt pepper, løk, smeltet smør"
7ee76d6f-a7a7-8c92-d88d-8244fe0c0d9d,Pasta med saftig kylling og hjemmelaget pesto,"Oppskrift på spaghetti med kylling og grønn pesto, veldig god hverdagsmat!  Hjemmelaget pesto og ristede pinjekjerner gjør den ekstra smakfull. Bruk gjerne fullkornspasta for en litt sunnere middag.","kylling, spaghetti"
0599d215-99ab-31e1-a56b-000c49be9410,Fylte svinekoteletter med frisk bønnesalat,Rask og lettvint middagsrett som smaker fantastisk. I denne oppskriften på koteletter kan du variere bønnesalaten med andre urter og grønnsaker.,"svinekoteletter, revet hvitost, tomatpesto, chorizo, rødløk, stangselleri, bønner, eddik, persille, olje, salt, pepper"
6d6828c5-3723-98a0-7576-b9108c700723,Wraps med pølse og kålsalat,"Pølsewraps er like godt til lunsj, som til middag! Hjemmelaget wraps med grillpølser er en rask rett som lett blir en barnefavoritt.","grillpølser, kål, paprika, rød chili, sukker, salt, pepper, tortillalefser, rømme"
823f2488-6488-e56f-8ce7-923f1347263b,Meksikansk tomatsuppe med chorizo og rødløk,"Oppskrift på enkel og smakfull tomatsuppe med chorizopølser, soltørket tomat og rødløk, som passer seg selv.","modne tomater, hvitløk, løk, olivenolje, tomatpure, sukker, oregano, salt, pepper, rå chorizopølser, soltørket tomat, rødløk, rapsolje"
1fcd4eb3-ff7e-5a65-a1e8-c0db2386dba5,Vegetarlasagne,"Oppskrift på nydelig, kjøttfri lasagne med cherrytomater, spinat og hjemmelaget ostesaus. En av våre mest populære vegetar oppskrifter! Oppskriften passer til en liten ildfast form.","cherrytomater, olivenolje, sjalottløk, hvitløksfedd, fersk spinat, lasagneplater, revet ost, frisk timian"
75d1d298-613c-ca82-e94b-bf4c111b4e9d,Panert fisk med kålsalat og ris,"Panert fisk er barnevennlig og god middag, og i denne retten kan du bruke både torsk og sei. Panko er en tradisjonell japansk panering laget av brød uten skorpe som gir et sprøere og luftigere resultat. God oppskrift på pankopanert fisk med kålsalat og ris.","kål, sitronsaft, olivenolje, sukker, salt, pepper"
1e34e87d-ad37-7d33-00c0-c8a477f360e4,Blomkålsuppe,"Oppskrift på klassisk blomkålsuppe med melk, toppet med sprøstekt bacon. Hjemmelaget blomkålsuppe er enkel og rask hverdagsmat. Server med krutonger i eller godt brød til så blir dette en mettende middag.","blomkål, vann, hønsebuljong, gul løk, helmelk, matfløte, smør, salt, pepper"
0bcf37a6-34fd-eba3-7e89-8b9a8f1fc588,Kyllingwok med nudler og grønnsaker,"Wok med kylling er en populær hverdagsmiddag. Tenk bare på hvor lett det er å variere, hvor enkelt det er og så smaker det selvfølgelig kjempegodt! Her har vi gjort det ekstra lett for deg som ønsker et raskt og godt middagstips med en enkel oppskrift.","kylling, nudler, grønnsaker, ferske eller ferdig wokmix, rapsolje, sweet chilisaus"
878d354b-d576-7759-ff34-9af40feb89a5,Enkel gryte med kjøttkaker,"Raskt middagstips med kjøttkaker i biter, sopp, brokkoli og fløte. Varier grønnsaker etter smak og bruk gjerne rester.","ferdige kjøttkaker, friske sjampinjonger, gul løk, brokkoli, fløte, rød paprika, salt, olje til steking, pepper"
887ef752-bdbd-dcce-59a4-dcdaaa160f71,Hjemmelaget italiensk pizza med bacon,"Oppskrift på smaksrik italiensk pizza laget fra bunnen. Få, men gode ingredienser som topping og hjemmelaget saus gjør dette til en veldig god pizza. Til denne oppskriften trenger du [ferdig hevet grunndeig til pizza](/oppskrifter/pizza/enkel-italiensk-pizzadeig/).","ferdig pizzadeig, durumhvetemel"
71f461d6-4be3-7972-3af9-24f57ae33ab2,Enchiladas med kjøttdeig,"Enchiladas er sammenrullede, myke maistortillas som er fylt med kylling eller kjøttdeig og tomatsaus. Rullene dekkes med ost og gratineres i ovnen. Topp med  syltede jalapeños, grovhakkede tomater, vårløk og koriander.","mais- eller hvetetortillas, kjøttdeig, tacokrydder, vann, hermetiske tomater, cheddar, syltede jalapeños, tomater, vårløk, koriander"
a26f408a-078c-7d1a-b1ae-1cd89fd19287,Pizzasnurrer med skinke,"Oppskrift på hjemmebakte pizzasnurrer, eller pizzaboller, med skinke. Pizzasnurrer er topp til lunsj, middag, kveldsmat og matpakke, og barna synes det er moro å spise. For enda enklere pizzasnurrer, bruk ferdig pizzabunn.","vann, fersk gjær, salt, honning, olivenolje, hvetemel, tørket oregano"
060ef5e2-d115-109f-64b1-06e354343d54,Grillet laks med agurksalat,"Oppskrift på laksefilet tilberedt på grillen, med hjemmelaget agurksalat med løk. En populær klassiker med en liten vri.","agurk, rødløk, dill, sitronsaft, eplecidereddik, vann, rapsolje, sukker"
c220f676-d703-84f7-c30a-f8a48ccc42c2,Lettsaltet torsk og sukkererter i folie med dill- og chilismør,Lettvint og god oppskrift på lettsaltet torsk og sukkererter i folie med dill- og chilismør. Alt i ett middag! Fisk i folie er like godt på grillen om sommeren som i ovnen på vinteren!,"lettsaltet torsk, sukkererter, hvitløk, usaltet smør, dill, sitron, chili"
6ef2d88c-ab84-06db-b0cf-e76c29bbb834,Lettsaltet torsk med erter og serranoskinke,"Oppskrift på trukket, lettsaltet torsk med erter og serranoskinke. God og enkel middag. Vanlig torskefilet kan også brukes og serranoskinke kan byttes ut med spekeskinke eller bacon.","lettsaltet torsk, sjalottløk, serranoskinke, kjøttkraft, frosne grønne erter, smør, perlepoteter, pepper"
4b9a07cc-13df-d5b8-0f14-118802daa18b,Ovnsbakt torsk med kikerter og chorizo,Ovnsbakt torskefilet i tomatsaus med kikerter og spicy chorizo. En enkel og litt sunnere middagsrett med masse smak.,"torskefilet, frisk persille, rødløk, paprika, chorizo, rapsolje til steking, kokte kikerter, hermetiske cherrytomater, squash, salt, pepper"
c2b54f08-3575-a88f-9ca9-b6607579a6d0,Ovnsbakt torsk med persilleskorpe og linsestuing,En deilig og mettende rett som passer alle årets sesonger!,"torskefilet, tørket timian, gulrøtter, rødløk, kokte linser a ca. 400 g, mandler eller brødrasp, persille, sitron, salt, olje til steking, pepper"
4b38d960-8090-d847-197b-a6b1e608b0b5,Stekt makrell med smørstekt purre,"Denne oppskriften på stekt makrell er vi sikre på at du kan klare! Paprika- og chilikrydret makrell med smørstekt purre blir fort en ny middagsfavoritt. Makrell er sesongvare, du finner den i butikkene i sommerhalvåret.","makrellfileter, salt, paprikapulver, chilipulver"
3a55f8de-76a4-d742-0c89-8e8e91ba83a2,Stekt torsk med grønnsaker og teriyakisaus,"Deilig oppskrift på torsk med grønnsaker og teriyakisaus. Teriyakisaus smaker deilig til torsk, og kan fort bli familiens yndlingssaus. Et sunt og godt middagstips!","torskefilet, grønnsaker etter smak, frisk ingefær, lime. saften av, teriyakisaus, hvitløk, sesamfrø, olje til steking, smør"
cd9a5769-3446-1b26-fb52-ec9e1eb1fe6b,Stekt laks med blomkålpuré og ristede mandler,En rask og familievennlig fiskerett som kan lages med alle typer fisk. Like god med potetmos.,"laksefilet, blomkål, skåldede mandelflak, sjalottløk, fløte, smør, olivenolje, salt, pepper"
49f77343-13e3-a0ca-cae9-b047c1404a40,Ovnsbakt torsk med bacon og hummus,"Torsk blir nydelig når den ovnsbakes, og bacon og hummus er godt tilbehør. I denne oppskriften lager vi hummus fra bunnen, men du kan også kjøpe den ferdig for en raskere middag. Torsk kan erstattes med skrei dersom det er i sesong. Se video med steg for steg på hummus.","torskefilet, gressløk, bacon, eple, vann"
a86c8109-ccb9-9742-05da-a32e9eb8168f,Kyllingfilet i ovn med bacon og paprikasalat,"God oppskrift på ovnsbakt, baconsurret kyllingfilet. Fylt med osten brie og timian. Servert med sødmefull paprikasalat med ristede pinjekjerner og chili.","kyllingfileter, brie, frisk timian, bacon, vårløk, hvitløk, paprika, olivenolje, olje til steking, salt, pepper"
6c00b7f9-0886-9d94-688c-4a7b1d3eebf4,Baconsurret kyllingfilet med brie,"Saftig, ovnsbakt kylling med salt bacon og god, mild ost er nydelig både til hverdag og til helg. Smørdampet spinat er raskt og smakfullt tilbehør.","kyllingfileter, bacon, brie, timian, fersk spinat, smør, olje til steking, salt, pepper"
8f66bedd-8e0e-08f2-0d78-4e66d8002e1c,Fylte svinekoteletter med balsamicobakt løk og salat,Smaksrik middagsrett med deilig sødmefull løk. Lag gjerne de bakte løkene med soyasaus.,"svinekoteletter, revet hvitost, tomatpesto, chorizo, søt balsamicoeddik, grønn salat, smør, løk"
9bb5526d-d205-578e-ac61-3e09acc975ea,Helstekt svinefilet med grønnsaksform,"Oppskrift på indrefilet av svin fylt med fersk basilikum, ost og paprika, surret i  spekeskinke. Svinefilet kan tilberedes både i ovn og på grillen, og i denne oppskriften viser vi deg begge metodene. Denne retten er enkel å tilberede, og gjør seg selv i ovnen. Server svinefilet med ovnsbakte grønnsaker, potetstappe og en god saus.","svinefilet, revet ost, grillet paprika, basilikum, spekeskinke, salt, pepper"
0599d215-99ab-31e1-a56b-000c49be9410,Fylte svinekoteletter med frisk bønnesalat,Rask og lettvint middagsrett som smaker fantastisk. I denne oppskriften på koteletter kan du variere bønnesalaten med andre urter og grønnsaker.,"svinekoteletter, revet hvitost, tomatpesto, chorizo, rødløk, stangselleri, bønner, eddik, persille, olje, salt, pepper"
05c129c9-88de-8dca-7591-c3890a396ae6,Lammekoteletter i form med sopp og rosmarin,"Oppskrift på saftige, ovnsstekte lammekoteletter med fyldig og smaksrik sopp og rosmarin. Lam og skogssopp er en smakfull norsk klassiker til både høst og påske! Perfekt måltid som går raskt å lage, enten til søndagsmiddagen eller hvis du får gjester.","lammekoteletter, rosmarinblader, hvitløk, smør, sitron, smør til steking, salt, pepper"
821f4fa3-fc52-bb63-f708-45f033fad037,Marinert svinefilet med asparges og chèvresalat,En smakfull oppskrift på indrefilet av svin som forlenger sommeren. Indrefilet av svin kan byttes ut med hvit fisk eller kylling. Smakfullt tilbehør er asparges og chèvresalat.,"marinert svinefilet, asparges, olje"
eb459006-ac5f-4114-fddf-7737c7c151ad,Kyllinglår med tomat og pastasalat,Grillede og marinerte kyllinglår er alltid en suksess for store som små. Bytt gjerne ut pasta med kokte nypoteter som tilbehør.,"marinerte kyllinglår, pasta, cherrytomater, pesto, fløte, pinjekjerner"
0fa552a2-a05d-28dc-dd38-1ef46bc59079,Nakkekoteletter med gratinert brokkoli og purre,Deilig oppskrift på nakkekoteletter med gratinert brokkoli og purre. Sunn og god middagsrett med smak fra middelhavet!,"nakkekoteletter, brokkoli, purre, parmesan, olje til steking, mykt smør, brødrasp. kan sløyfes, salt, pepper, sitron"
ad089fd3-1e71-5962-3bbe-f32b3c81b061,Svinefilet i form,Svinefilet i form med grønnsaker er virkelig lettlaget og god mat. Denne smakfulle retten passer like godt til hverdags som til fest.,"svinefilet, rødløk, paprika, liten squash, parmesan, kokte kikerter, hermetiske cherrytomater, frisk persille, rapsolje til steking, salt, pepper"
25304a88-0ca4-a883-88f7-c35b979317ef,Svinekoteletter i form,"Enkel oppskrift på koteletter i form med grønnsaker. Denne middagsretten får en deilig, mild og barnevennlig saus. Varier med krydder og urter etter smak. Server gjerne med ris eller poteter.","svinekoteletter, løk, gulrøtter, epler, tomatpuré, crème fraiche, paprikapulver, hakkede tomater, salt, pepper, olje til steking"
